,datetime,target_sum,exposure_time,sky_mean,time,m_inst,m_inst_sky,calibed_mags,airmass,altitude,azimuth,utc,zenith_angle,km_distance
0,2024-01-18 09:09:24.250,-24461.55951028131,0.046,36841515.33492658,2024-01-18T09:09:24.250,,-22.188720943040934,,1.8337722397112088,32.73929245948663,149.58847403335358,2024-01-18 09:09:24.250,57.26070754051337,639.5931068089362
1,2024-01-18 09:09:24.958,155028.74519839324,0.046,36239951.71592585,2024-01-18T09:09:24.958,-16.43833446417115,-22.170846256640356,5.137671235159403,1.8227469675445036,32.963584630869285,149.4309600184441,2024-01-18 09:09:24.958,57.036415369130715,634.820034801892
2,2024-01-18 09:09:25.812,140848.05877942033,0.046,36008402.09082267,2024-01-18T09:09:25.812,-16.334181048879294,-22.163886854558882,5.245204201575368,1.8095451076581526,33.23650978137573,149.2378353136453,2024-01-18 09:09:25.812,56.76349021862427,629.0688841820134
3,2024-01-18 09:09:26.657,155826.4276851155,0.046,35692439.30504824,2024-01-18T09:09:26.657,-16.443906670988152,-22.15431780488588,5.1387958201732395,1.7965866568428623,33.509142801767744,149.04329471558023,2024-01-18 09:09:26.657,56.490857198232256,623.3851904500602
4,2024-01-18 09:09:27.517,146148.17916075513,0.046,35421266.54325176,2024-01-18T09:09:27.517,-16.374287406779736,-22.146037445740983,5.211763968384564,1.7835045948297648,33.789278197924126,148.84168219419593,2024-01-18 09:09:27.517,56.210721802075874,617.6077941547761
5,2024-01-18 09:09:28.250,205662.34529649466,0.046,35139446.67663398,2024-01-18T09:09:28.250,-16.745190844565386,-22.137364527186843,4.843693187469016,1.772439119643309,34.03018262861016,148.66688769768697,2024-01-18 09:09:28.250,55.96981737138984,612.6894534826466
6,2024-01-18 09:09:29.112,164849.55236059614,0.046,34893522.82173575,2024-01-18T09:09:29.112,-16.505023314942,-22.129739274901077,5.087166368231274,1.7595259422520257,34.31602106828071,148.4577619836895,2024-01-18 09:09:29.112,55.68397893171929,606.9126548648871
7,2024-01-18 09:09:29.841,170921.6149516832,0.046,34623328.56924506,2024-01-18T09:09:29.841,-16.544296353476096,-22.12129927355951,5.050667415860886,1.7486892673502439,34.55991311649139,148.27781768164243,2024-01-18 09:09:29.841,55.44008688350861,602.0333326206699
8,2024-01-18 09:09:30.599,189618.254102353,0.046,34372990.53179993,2024-01-18T09:09:30.599,-16.657004243295376,-22.113420526781873,4.94082304311663,1.7375032400293549,34.8156178550501,148.08764196333192,2024-01-18 09:09:30.599,55.1843821449499,596.9660550123198
9,2024-01-18 09:09:31.345,165060.79512548447,0.046,34148816.85643254,2024-01-18T09:09:31.345,-16.506413716612784,-22.106316384228087,5.094210920180036,1.7265756859180783,35.06938915418584,147.8973446774113,2024-01-18 09:09:31.345,54.93061084581416,591.9852728263502
10,2024-01-18 09:09:32.096,203770.48097597994,0.046,33905985.861297876,2024-01-18T09:09:32.096,-16.735157060880642,-22.098568172156288,4.868262789164078,1.7156564802754133,35.32699374259495,147.7025570452591,2024-01-18 09:09:32.096,54.67300625740505,586.9775579293457
11,2024-01-18 09:09:32.836,196187.84602029994,0.046,33667953.22159594,2024-01-18T09:09:32.836,-16.69398413203973,-22.090919018435315,4.912169477925712,1.7049773355869888,35.58293055816971,147.50739082204075,2024-01-18 09:09:32.836,54.41706944183029,582.0496864635737
12,2024-01-18 09:09:33.584,171073.76151706092,0.046,33435315.75906954,2024-01-18T09:09:33.584,-16.54526239604114,-22.083390803150664,5.063633818728912,1.694263639292899,35.84377036853376,147.3067749917263,2024-01-18 09:09:33.584,54.15622963146624,577.0752636936005
13,2024-01-18 09:09:34.435,195585.93213758804,0.046,33209382.273030967,2024-01-18T09:09:34.435,-16.690647919943636,-22.076029224130515,4.92134321133635,1.6821736744947202,36.14315437019667,147.07434625476998,2024-01-18 09:09:34.435,53.85684562980333,571.4243058075625
14,2024-01-18 09:09:35.170,226358.90383724868,0.046,32948137.478409648,2024-01-18T09:09:35.170,-16.849297839892404,-22.067454404300197,4.765344597354573,1.671816627476744,36.40399124631574,146.86991961157244,2024-01-18 09:09:35.170,53.59600875368426,566.5510663834621
